0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
998,34808,28857,22031,37805,6843,23652,14942,3195,11450,24575,11455,14863,31728,19649,39674,2219,18644,21053,33403,18655,29555,21998,21758,21762,7719,5582,13877,39569,33352,22863,1474,3983,15013,33568,4797,37666,11052,2967,23755,38464,40728,13703,16326,8554,9815,15137,28118,6710,567
0,31122,6348,31095,31069,31055,31049,31025,31021,6412,31000,30994,30925,30908,6472,6494,6506,6521,30761,6553,31123,31139,6333,31178,31450,31427,6172,31417,6180,31408,6187,6194,6197,30734,31382,31371,31355,31303,6239,31282,31281,6259,6266,31233,6204,31460,30728,30690,30275,30268
2431,40804,31570,35298,335,13783,24258,3269,17726,20463,23425,9758,34072,8039,13298,18860,32929,20816,13720,20445,18293,4276,30327,36237,30189,11511,3904,17821,7567,35193,28892,21123,25152,20755,40957,16624,33300,10688,31650,38208,27242,518,24542,41877,31271,9884,29631,39649,27635,28874
1551,1291,8960,5874,8957,1754,3285,7003,1381,3263,1704,25642,235,14469,6626,6137,8492,12053,2444,3775,3527,3207,18635,4434,1705,350,17,733,1427,25440,6099,3406,37540,14173,4532,6710,26169,12787,6058,23502,18098,3315,24078,17306,16624,26403,20024,12681,10144,5607
35922,6509,31803,34044,35801,10630,40772,31822,14291,38502,40785,38497,18927,17068,40795,10642,14279,10591,10579,35730,40710,10518,10521,14377,31877,14329,31875,35751,20533,23760,3654,35760,31844,3646,17071,35848,35867,31644,35955,6330,38421,22125,17149,40873,3777,22111,17173,3795,22104,14130
7584,35718,35719,11586,5005,35733,27282,4999,35741,35743,4982,35746,27271,35748,4973,19882,35717,11584,35700,27299,35644,19902,27330,19897,35652,35659,21746,27255,27322,27315,27314,5026,35684,27309,17385,27308,27318,19908,35762,11622,11646,35820,4924,35822,15977,35844,11656,11657,35851,11665
23377,23439,40889,33897,10195,6955,29884,29899,17783,17782,29904,39476,9780,20286,39403,9703,30070,9679,2201,9663,9661,9654,20346,24962,9886,39609,17682,1686,1699,29311,39883,10280,29349,29382,29389,20032,1792,39815,25185,20056,39775,10116,39713,13745,1920,29693,2000,30172,30200,9566
20162,35830,6051,2862,3436,36072,12388,24644,40329,2084,23303,10714,11834,4133,22853,8989,26169,32925,6571,26691,31040,21927,30856,27471,19852,28298,41331,41691,533,29161,41629,38964,30376,17357,34134,35948,30784,15410,16144,11390,21650,6815,32493,31604,34628,8563,16004,21109,1913,22274
20994,24166,24165,24164,24160,24156,24155,24154,24151,24148,24147,24173,24146,24143,24141,24138,24137,24136,24134,24133,24132,24131,24129,24144,24176,24178,24187,24233,24228,24227,24224,24221,24219,24218,24215,24214,24213,24211,24210,24208,24207,24204,24203,24201,24196,24195,24192,24190,24189,24188
0,27771,27770,27768,27767,27766,27765,27764,27763,27762,27761,27759,27758,27757,27754,27752,27751,27750,27749,27748,27747,27745,27744,27743,27742,27740,27739,27738,27772,27773,27774,27775,27807,27806,27805,27804,27803,27802,27800,27799,27798,27797,27796,27795,27794,27737,27793,27791,27790,27789
28894,36352,31105,13648,1938,36594,12681,16023,8435,31989,31987,22902,37226,37228,26890,4019,8445,8446,22905,16018,8430,4042,4072,37180,32015,8417,4067,37184,37185,16002,4060,26869,12687,37201,26879,37205,22917,22887,4010,4009,26900,3974,3973,16063,12655,3962,16070,31947,8474,37304
40417,39101,18754,15013,37213,23760,29540,30776,34898,6273,37661,20099,6874,29301,29274,9387,2456,14378,7113,38616,15767,9825,26115,26119,37070,40668,16874,26135,35414,26143,28612,1068,40643,4308,37038,16889,23608,22537,37036,4302,40632,14234,37032,32819,32817,32553,36864,7196,3237,26043
24037,41650,37147,3585,15371,21136,37133,27617,3373,17579,428,6332,9258,32082,16135,22982,16918,8664,19406,30717,10997,12160,6864,41090,7660,4140,994,17069,20969,4793,22650,15816,19594,41759,11779,5448,11268,16049,35522,6030,29978,7341,40767,20684,1067,11075,33310,33317,11052,33399
4421,34930,29051,8811,14826,29696,2577,30304,27661,34441,12378,34908,14373,29000,25287,37165,4813,24251,13479,9164,31678,26432,14540,38764,31640,1844,37081,18283,25424,14521,4703,1859,7886,7889,34940,24113,38027,38848,13541,13367,41675,31121,28512,26817,19172,27474,40811,29809,19149,40815
10946,27811,38828,25589,11920,12539,40946,18635,28650,9428,31850,24308,19240,38204,23037,36415,26082,28612,12889,13397,26403,14234,6305,25822,21428,3535,34428,22728,25030,41855,16903,3066,26492,22144,25022,39895,29946,13173,16143,11047,29953,9654,23035,13758,4836,26646,30455,37654,35465,6348
23408,9100,41634,39736,32388,8259,31037,14008,15377,11473,32288,33149,15061,12246,16916,10740,34125,1146,10107,33414,11917,10897,21971,19472,31919,31119,1217,28533,5689,3147,39993,14690,15318,34612,4941,29135,13468,25064,24500,32915,1788,1787,17761,17765,13477,17768,22236,35237,17773,13326
0,19818,19821,19822,19826,19835,19844,19845,19848,19850,19852,19855,19856,19865,19870,19877,19879,19883,19884,19885,19886,19896,19902,19904,19916,19921,19815,19809,19808,19797,19677,19687,19692,19693,19706,19712,19719,19720,19721,19723,19724,19731,19923,19735,19749,19763,19773,19777,19778,19779
41548,31696,3376,26831,23323,26074,22374,37521,31187,21327,12131,38885,39585,21104,35857,33971,10406,27309,38273,33191,27287,27274,32157,4281,23277,13746,31063,15029,18898,26934,35450,7218,39320,21408,2437,11289,18838,37753,1294,20787,33210,15227,2483,37178,23992,36669,6816,38595,29537,36192
3256,31435,18848,18843,27225,38944,38942,27232,27235,3856,27239,38932,35523,3862,3863,3864,3866,31413,27266,18793,38915,3883,38918,38923,27209,3879,8206,38925,27256,27251,31411,3869,13514,38913,3829,27202,35472,13434,18938,3774,18935,13437,8257,18922,31460,8254,27146,13449,31458,27172
31812,8680,8677,18745,19599,4143,4703,9144,4145,31913,9468,27714,8244,345,15307,16082,27732,14540,18646,34574,29342,10686,8876,5285,39870,14646,2059,29145,22122,32650,38933,22119,28597,9164,38422,38964,18833,38410,31965,3373,23542,39898,3951,38971,3372,39881,31947,368,31894,24522
19700,36733,13894,36752,36756,36768,2175,36783,2171,24435,36835,24367,13860,2139,36878,36902,36906,7207,36926,17908,24321,11582,24526,36956,2206,13907,36424,7024,11520,24759,2307,36462,2301,2296,13968,24648,2275,36547,7074,17831,2261,24602,36612,36643,13923,24564,36699,24536,24794,2110
30161,19254,19256,12570,30723,24106,30726,2903,30730,12557,19284,6242,30738,6237,12542,19298,36830,19301,36825,36821,36820,9855,36882,24113,36889,36902,12605,19208,6277,36970,36963,12599,24132,2861,12593,30696,2935,36936,2869,30698,12588,36927,36923,2880,19242,36918,12581,6258,2868,19205
35115,36245,22904,37150,2189,38349,2537,32636,40930,22962,22964,19199,3542,17767,17756,8465,22975,21257,13720,36700,34418,29606,23020,17724,10370,36777,32818,11739,29556,16891,36516,40402,16803,27857,7901,18052,32053,10756,14963,1604,25173,17979,7826,34823,32249,27992,2618,19089,32403,2597
10076,33263,15998,33257,33255,33251,8190,24661,8192,33247,33246,24662,15993,8197,24665,8202,33268,8180,8179,33270,8139,33310,8143,8144,33302,8149,33297,8204,16013,8165,8166,16005,33279,33277,8172,24655,24646,8207,24675,15985,15962,33189,33188,8242,33186,24700,33180,8236,8248,33177
21435,7297,28960,28958,21929,16444,16441,21936,12989,12993,4842,21938,38760,21942,16430,21946,21947,41532,16429,36343,13012,28935,16425,12961,28971,29026,21913,29021,12937,41541,12946,2230,36315,29012,28969,12948,16471,3579,28992,37777,4846,21925,41537,12960,21926,29005,29027,13020,28898,8285
3935,36902,4929,6130,37464,10753,34977,39838,20485,18722,41155,24106,24038,6277,33989,460,11582,26471,25556,35875,13755,41402,31129,11430,22607,3915,35062,24522,28007,12485,35701,15371,29195,30660,28652,4348,23873,13493,4817,445,34314,1143,2836,27565,28851,3510,34842,13154,30397,34835
13031,23067,41401,10388,41838,10503,37993,19111,23046,13362,34399,31142,17070,7775,23632,17356,23291,18006,2869,19393,13898,25444,4728,18209,39259,30608,37563,6492,4943,11452,617,19518,20768,707,19266,2558,21062,23982,22247,26877,3881,8498,12488,2621,22164,13406,8874,7290,1793,25424
22623,8221,33252,13060,17845,6697,15389,34647,21141,34556,16545,17759,4073,4025,10634,24267,10085,14087,33211,6115,37661,22812,37584,40817,16260,9525,8978,22779,1329,1330,39366,23834,22768,8892,24122,22714,39324,8815,24219,8796,9578,22663,39385,22814,9304,22849,23210,9381,9280,23222
31274,9884,26169,13298,40957,25642,26884,11332,22910,4814,31815,10312,10144,13151,36343,7682,6274,8141,29870,36237,16509,20636,23233,23035,39944,31650,36700,27242,5084,38133,25248,36620,1680,11571,5552,30327,23177,24024,41714,39586,23961,4413,24188,39160,8039,29381,2431,3882,3269,33300
41425,925,41079,27330,39865,30990,32180,36219,36254,3251,33172,5654,8306,17809,26010,25068,4656,36086,16305,38722,34722,22248,35460,19376,38750,4044,23024,4660,32452,15052,24381,33245,23911,22931,22105,10430,5199,19118,10846,274,11708,3237,40258,22036,12501,36035,41705,22238,12486,5635
0,21249,21248,21247,21246,21245,36989,21242,21241,21240,21239,36988,21238,21236,36990,21234,21233,21232,21231,21230,21229,21228,21227,21237,21226,21251,36987,36984,21280,21279,21278,21277,21276,21274,21272,21270,21268,21252,21267,36986,21263,21262,21261,21260,21259,21258,21257,21256,21255,21266
16871,21250,35355,21249,4587,4586,24822,13898,21247,4581,35366,35368,11466,4576,35380,21242,4572,21240,35352,21251,35349,13891,35309,4620,4618,35313,35314,29687,21262,24814,35389,4610,35326,35330,11474,35332,4602,13888,21256,4598,13885,35391,35392,35394,4542,8328,29645,35445,35447,4532
5053,8898,32885,24435,25649,37285,23738,67,5598,35217,23720,18994,17548,22402,8496,9687,1538,14903,11008,32011,13378,27411,18749,9394,9816,25011,1546,6430,12274,39905,38837,2263,38796,16905,23893,25650,31933,33449,6247,15173,13320,33766,4060,39152,8136,6973,34242,17511,14302,8550
6235,509,780,37993,12242,34990,10725,6664,8253,6652,5627,40363,10768,1419,39854,21593,1427,32712,6492,18006,12024,21712,5758,39835,12002,27104,4510,19111,26574,2869,4685,30254,35746,14487,12554,26716,26724,27029,7956,24503,10503,10522,41710,6884,26877,5446,41688,30082,32154,39693
31002,10206,5997,23512,23502,10115,40448,31735,10072,18078,10068,23452,10055,6058,35775,23341,9929,18300,32221,40704,1302,35626,23072,9777,23638,40649,32033,1360,32015,18339,18336,23210,23122,31531,23658,31507,36177,36178,31105,24122,31075,5686,24078,10721,5645,40027,10822,17280,36295,39974
11314,30683,2792,31830,21196,28980,16624,28985,16610,16609,8786,35972,25589,39938,16543,8748,16661,32517,27347,41221,21060,16842,21082,5482,5505,33334,30283,5520,21091,40000,550,5552,5558,32542,5607,34246,1360,16504,12692,16142,16134,2711,27131,21522,30214,2703,6074,41754,13023,16051
12309,5451,14998,15002,15003,38275,5446,31579,31570,5443,15010,5453,31568,31564,15018,31561,5436,15023,15025,38286,31551,15030,31548,15013,31584,5456,31587,38248,38249,14939,38253,5488,14944,5477,38260,5475,31612,14961,14969,14970,31604,31600,5466,31596,14981,5462,31593,31591,31588,5458
17838,14818,14822,14823,3953,3946,36647,14817,25858,36654,25864,11835,3934,36670,7992,11842,36673,21842,21844,14797,36600,14798,7963,21864,21862,25847,31175,36617,11855,31171,25844,31169,3964,31174,31136,3926,36677,3891,25882,21780,11820,36720,36721,21782,21775,31099,21772,21770,31090,36738
21952,29906,24522,33083,37122,28497,17585,13813,39762,1938,34333,29404,26213,32464,33742,36031,5794,18957,12833,38927,7099,31243,34965,5909,19397,29494,32554,14766,4385,40274,33966,13439,12679,4578,18028,33055,39964,35073,6118,32704,23410,33989,30823,8295,36315,13612,8459,39883,4078,8015
34127,25008,8285,41336,12117,11370,20044,38810,3904,8735,14007,41442,1397,11541,3474,39210,5589,22433,16222,1994,15167,8788,3589,8804,5582,31816,16166,39140,35519,21947,35771,29421,21929,18126,33007,20038,34170,27001,9360,4889,9026,9573,10964,38985,26226,32593,34527,26721,17273,27085
11857,40145,16430,27374,8045,17829,23881,37707,3347,8102,37688,37687,13110,23762,8123,37679,17896,23716,34955,8183,37651,13071,17965,8243,13039,23644,17817,8037,8013,23619,7837,24154,7847,13339,13331,17671,24132,29116,24082,40780,17710,13196,24064,17723,34851,13278,34873,23969,3325,40797
15685,4915,19432,10334,11510,29525,35111,7627,1081,21650,491,7477,35397,11862,11939,8015,36963,23531,37013,11565,33282,12063,7088,3617,20833,20818,10851,39005,41108,10381,4049,16415,39269,5715,35010,28280,15931,39822,14896,34516,6838,26855,15938,16004,10216,5137,27471,2680,31721,4852
39280,25400,9602,20477,21884,37235,24612,32828,7096,12596,26629,5589,34646,3578,14268,29585,19382,34843,39098,37758,34823,14514,20974,38663,10674,22107,24765,22282,21921,30784,38884,31890,6571,38735,40091,15653,579,23303,33113,8827,39829,41331,8563,17421,18817,26880,38068,28724,8785,19874
5087,673,40067,33529,23345,25177,17331,6509,40265,33270,17506,29350,10598,5909,33096,537,33694,12081,4578,2814,23083,20816,16767,34227,23132,8905,39687,39700,25456,12706,25449,39762,7497,12679,12655,12570,17760,3213,3222,32030,4211,31906,31875,19888,31864,4183,24506,23827,18549,41285
20531,27459,719,5351,16505,761,10878,31306,22164,4851,41237,32433,38902,5303,33593,38969,10910,5999,16083,38971,16562,13747,41711,30304,17559,35935,31121,33010,5407,27529,35776,37232,26499,26356,4143,25287,25151,22280,28335,6320,4943,18464,3918,4334,306,20072,41506,18613,30078,34441
3834,16397,1071,3347,1079,12890,16136,37168,23942,38820,22964,12272,20270,26996,27001,19032,12635,41472,9987,36044,6655,32605,2594,12745,16126,37989,21571,32622,25177,40106,7123,38827,21568,31093,21609,35399,20549,12604,34227,16611,24382,37862,28508,33215,29525,41812,17357,6439,41002,26593
23516,8141,11139,36047,31650,21710,39569,37658,21072,4133,38542,31110,18284,33150,27309,3630,25642,3921,15333,26169,25672,17236,1774,21420,10714,39734,7088,33582,14219,241,35284,39333,39586,8990,11920,12949,7658,33337,22917,36620,6714,4276,12789,37180,10144,22701,13838,40962,10834,27419
10674,11781,10944,3744,5241,18214,39728,22927,6086,39242,18514,23201,31099,38590,4569,33582,19874,24888,35714,17073,15782,18719,6588,32467,23569,4684,5376,29380,25056,29005,41285,17969,595,17074,11939,34137,33289,41217,38084,26921,13703,25336,7610,40581,23619,16418,4493,28945,36643,17341
35348,39319,180,3216,10686,12706,36762,33326,36245,40575,26153,37168,37197,36802,33679,13541,16718,11605,17457,22962,9781,24634,7960,3273,8542,22746,31452,23617,5100,7585,36738,8829,37266,20700,6237,1013,11857,21867,3741,18449,13525,11465,33427,40654,28851,28830,11125,3503,14646,35907
32085,10632,37862,16418,11461,9247,12861,19257,2621,39315,215,6825,20565,29551,1957,27454,40091,29380,30339,15189,27634,4470,26754,36056,10664,9813,421,2358,38949,41812,7193,7273,27945,2083,16505,37194,2736,7361,7520,18698,4724,4695,7418,18874,18766,28192,38451,28503,40857,646
35348,22111,8957,24371,2984,38789,2033,8434,5185,29363,3797,22545,15289,4806,9088,6263,8960,4183,235,1303,28268,24603,674,1381,32477,541,11546,1291,14707,33420,2220,31105,1551,5518,2199,1754,3224,5994,30286,1127,31826,5874,11687,37842,18241,7452,7834,9153,19221,2824
8098,13747,15991,14200,27311,22289,19646,13311,140,201,1892,551,25109,35587,39621,30241,11178,7364,35438,36481,24578,26691,6688,12571,30020,15039,17978,15110,15091,37617,3811,2783,26353,35882,14510,9757,2190,12706,31847,17179,5541,28621,39453,35647,4346,40757,16287,9056,12688,12362
27308,35645,29685,35644,29679,22867,29674,25152,6111,32244,29669,29665,38846,38893,32252,3175,19778,29647,6127,6129,6130,29643,16586,10991,38933,16624,12494,16672,35677,29756,1584,1582,1581,22925,12416,19717,32187,16736,4866,29734,22887,16728,9486,19730,12430,12431,29722,25118,12437,32215
0,15133,31110,15135,31107,15137,15138,15140,31106,15142,15143,31105,31103,15147,15149,15150,15152,15154,15171,15170,15168,15167,15166,15165,15129,31094,15162,15160,31096,15157,31098,15155,31095,15128,15127,31114,31138,31139,15084,15082,31140,15079,15087,31142,15076,31144,31145,15073,15072,15070
37865,41832,19974,5849,9641,23037,16428,30405,15667,1242,21526,20563,7391,3361,16471,23665,40590,23653,11946,33874,4304,23615,5247,37019,29139,16411,26016,14880,13315,31771,6604,38797,31782,26115,4964,136,13198,34153,9475,3487,6667,34131,7472,37938,20638,30569,13078,41622,35428,3028
5565,14414,7848,178,27899,2871,23020,22239,18241,25317,31221,41480,10881,5395,22715,34835,11633,25503,637,30298,22731,13660,641,2220,20651,1962,8493,30309,14531,36207,25104,25958,10222,26809,30258,1346,22052,41170,24419,17110,20672,34856,38980,26812,18525,23248,25711,8519,1342,2941
5573,20,22598,11772,6511,4322,21387,40753,18699,3896,34954,19635,35093,29840,20136,21710,4012,36208,35606,33355,35698,20558,36044,31353,17679,28453,14870,33482,33166,14361,13965,39741,13818,15728,5584,34624,15753,16060,5456,16141,6240,34293,34315,34462,17331,40627,8101,11023,38290,5840
27520,0,18777,18778,18782,18786,18789,18794,18797,18798,18799,18804,18807,18811,18815,18816,18817,18819,18822,18823,18836,18841,18850,18775,18765,18756,18753,18624,18626,18637,18639,18640,18646,18653,18655,18657,18671,18672,18675,18676,18684,18686,18693,18699,18704,18705,18716,18722,18730,18743
11316,624,16099,25672,23549,9413,9935,29796,13607,14286,32888,32047,24784,29870,34249,6198,14760,30077,11139,2890,10351,34072,23490,1125,20833,11510,8517,2448,39007,2108,27780,29165,5592,14142,33833,16624,6856,36936,2970,32369,12171,4875,30831,33922,3060,31020,17891,241,35972,14692
35629,11517,15660,36044,36850,29956,5264,34170,18179,36714,29656,6636,3645,14484,5840,35771,39728,26593,8773,11138,21513,11497,7850,20268,8878,16222,11955,29614,8445,6173,41627,37921,36882,18121,25336,41109,3589,6901,5582,41550,18969,35225,15263,26145,36151,2189,31534,27634,20644,39603
2837,31254,7760,23279,26777,23176,14828,14831,10964,20099,26915,30130,18754,29218,41251,41252,20083,31456,41286,7975,14852,26978,20038,790,20028,31219,23435,7242,11443,40207,2964,7178,9830,40359,9857,9896,7398,589,11703,955,23760,20510,1004,2618,29021,35976,21195,13741,7684,9969
4703,34070,31434,8680,11123,3918,4143,28926,15460,28335,99,19149,28318,1682,15620,34940,34908,9164,11452,35776,34178,19172,38848,29000,10310,30905,38971,25224,30304,14118,25031,1093,6147,10127,24113,4632,14373,33589,33593,18745,19835,39870,30620,27732,5285,14981,26398,31965,2577,24601
16509,31821,6786,34315,23132,28752,13397,9832,36918,31644,3904,10381,7497,27914,34072,32140,32871,421,7398,38801,15520,26570,41879,27374,4276,30045,4322,5639,13672,31329,12835,27729,29969,12139,37658,17871,5394,35740,36472,13451,36047,12346,21884,20908,20833,36407,23239,39005,15203,8445
20041,20974,14738,18748,36556,20681,41319,23239,33717,28322,14941,11860,40785,185,41199,9161,35761,23311,39305,3229,23655,27677,15039,40456,29962,15782,7572,1439,35714,24657,40331,14013,26260,10482,40492,26022,4797,26921,17999,22927,6472,33007,8534,31909,21542,12133,27075,36069,37275,19132
36714,36072,26475,14507,38987,3142,13354,7066,25056,8101,14514,7655,14369,38590,13448,15092,24467,10661,10277,13047,24632,41286,9387,20190,13825,12930,12080,28543,12146,29421,24464,6640,38379,12818,33113,19420,32640,17261,30933,40014,19484,16021,40161,5283,20451,34807,17429,9815,21936,21838
29860,13170,4124,26193,26212,26315,1827,17984,34525,40777,39103,7281,20937,14332,3554,32238,41528,15260,39807,22028,25914,29877,4345,24650,25144,1065,37863,12420,37755,40842,41340,27802,27997,19814,28759,29030,3321,29339,5727,520,532,28770,3720,4678,17469,40863,25242,25211,40998,25138
11591,2687,20814,19205,23252,25167,6389,14941,31129,14889,16573,27575,40111,18939,10899,30946,25091,27714,20939,13541,11628,16755,1149,41286,10754,27882,21946,30717,8265,16631,16402,16376,22122,31832,158,15977,26630,39603,3379,19830,8992,5369,8928,3776,26832,1385,20652,1376,2627,13174
0,14601,14603,14605,32070,14608,14610,32068,32066,32063,32061,14619,14620,14625,32057,32056,32055,32053,14638,14639,14646,14649,14651,14653,32048,32047,14657,32046,32043,14665,14600,32075,14593,32077,32116,32115,32114,32113,32112,32110,32107,14546,14547,14548,14549,14550,32104,14556,14667,32102
32760,15907,727,17279,19643,4963,17829,5720,19458,13878,7291,38579,1172,39162,36397,7506,28788,5141,21688,30208,100,38430,7301,20919,7627,15303,10281,5566,39401,22589,22917,16880,3301,33102,27724,3465,10066,3177,30049,28058,24786,1646,23355,27634,9383,38692,24643,12168,12203,2206
21196,17347,5953,24192,39424,11792,31766,2775,5982,31667,240,1215,24280,11942,24107,19645,2824,2827,14271,37125,12044,12053,12070,6027,17542,41081,12147,31389,31367,37107,6621,37662,37668,14770,14759,4867,38614,10878,10910,8416,7317,28410,26390,32641,40220,20354,41418,23863,41399,14665
3838,11265,6031,37774,29866,26509,38884,17074,40262,19205,26520,38893,19028,8493,27937,40758,1674,12175,21998,38904,19649,39603,7096,20939,24844,5241,2170,19004,9258,2837,5853,19254,33607,27957,5254,4257,1924,17329,1668,502,24784,32942,29074,6834,31353,12390,11506,9495,17096,5999
10161,4017,3416,8953,35981,4730,884,25292,6335,8592,39365,27160,24956,37601,30766,21728,23408,22524,17093,31907,7012,29979,24765,22542,27476,28562,4818,30,27048,40429,37692,10140,29516,28597,12459,25944,3338,936,9697,10472,1143,32715,28097,15764,32511,24137,826,5566,16547,37921
31744,16325,32813,31724,16483,39352,5598,5378,19028,34334,8495,29516,7755,25574,7075,37719,4228,10779,7750,24742,23348,35441,22953,39494,950,33568,3599,39090,10346,8807,15553,35745,21226,22728,6223,35847,3355,32176,18478,21028,11277,17242,14670,6773,1196,5374,660,29331,35851,31718
15849,17273,37758,38893,8222,20146,19134,36970,23019,12635,21609,11789,27634,18962,10392,20283,29273,41598,32956,21752,31797,2618,18542,15167,12200,6198,8128,38274,30104,17105,18909,38845,22765,41336,23404,11301,14137,20038,36406,32143,38985,8990,37180,950,23278,16015,1994,10915,21817,20947
10207,28765,8517,30548,35647,27998,9621,20301,41941,34344,19884,16536,11477,17539,37216,854,25394,26860,5751,21396,12699,2812,7410,22246,32467,3957,40329,39591,41164,24449,9283,5147,28110,3799,34421,33691,18907,23333,12912,8619,38066,34823,27331,34764,15484,25018,11757,40639,7976,9305
126,33905,19307,26086,35845,3102,19353,35359,35347,35346,3428,3421,19790,29902,19767,19799,19800,35363,9209,35341,29910,19803,35311,19824,19822,3446,35318,3444,29907,3442,35322,24193,19814,24203,35334,11494,29919,35372,20498,35376,3388,35432,9195,29878,19733,19731,3389,29877,35456,3377
39400,20902,2310,28162,26347,20923,20924,14196,23845,20928,6358,32606,14188,9428,20933,9429,9430,20939,36122,20945,28166,32595,2304,36114,32559,23878,20850,23875,14234,23872,20854,28193,38683,38624,23868,20860,26337,4052,28179,12230,36109,2298,9415,6369,4054,32555,14177,14173,26384,32653
18165,14036,23503,14038,23501,34003,6118,14047,14048,14050,34019,34020,34021,34022,34026,14057,14058,34031,6092,23475,6087,23470,23467,34047,33989,14069,33988,6131,23570,13995,23556,6180,33921,6175,14004,6172,33930,23541,33935,6165,23522,33957,6152,23518,14022,23515,33962,14029,6139,23508
0,20140,11383,34188,11386,34185,20136,34183,11390,11391,27774,27775,20131,11396,34177,11399,27777,20129,11403,20128,34171,11408,11409,11410,34170,27779,11381,11413,11380,34194,34214,34213,34211,11349,11350,11351,34210,11353,34207,34206,34205,20146,11360,34203,11362,11363,34202,34201,20145,11370
0,24195,24193,24192,24190,24189,24188,24187,24186,24185,24183,24181,24179,24178,24173,24166,24162,24161,24160,24156,24155,24154,24153,24151,24196,24150,24201,24208,24258,24256,24252,24250,24248,24247,24246,24245,24243,24232,24231,24230,24227,24224,24223,24220,24219,24217,24215,24214,24213,24211
41999,8473,28298,8464,28315,8460,28322,8453,28332,28351,8440,28370,8433,8418,28411,28420,28426,8407,28430,8400,28435,28438,8394,28450,28453,28457,8382,8381,28462,8373,28285,28477,28280,28275,28177,28181,28185,8542,8538,8536,8534,28199,28200,8528,28202,28206,8524,28209,28219,8516
8098,14308,18179,3662,2688,9602,35212,14507,12146,39280,26478,30946,1448,33560,8824,16936,16962,1132,19469,39665,41286,11939,13359,14176,27559,6901,38036,16503,34036,36970,25642,10679,40907,1929,27328,11434,24024,12946,2145,27195,37898,20477,39300,29794,14870,33097,18909,12930,35771,30280
22354,24758,34423,16852,9678,24768,9739,9740,34307,9832,34274,16854,2380,9886,34133,34127,9935,9969,3048,24868,34026,10077,24969,9884,24657,24643,9602,17136,35032,17107,35010,34998,24382,34954,34948,34898,24434,2356,9423,24522,34699,9495,34670,9546,9561,34583,34551,34524,34516,34507
2717,19754,28285,19478,18913,18860,18657,18551,29145,41004,18162,29728,40426,2219,30675,16146,15941,15494,15484,29347,31324,19808,1300,25803,475,41627,22349,673,21942,41464,21763,27964,41424,41338,27158,21089,21014,20581,20510,27796,20255,27078,15113,31523,14738,34860,10209,10193,10073,34972
32900,38743,8146,10753,29204,27434,30660,8233,646,40700,26471,12438,10155,40164,16852,13658,38616,27141,15643,17767,10124,3230,18596,24423,37535,25614,33336,24038,36768,27863,3045,19620,34423,31404,24321,25685,20502,39101,36643,21963,24106,2165,15747,29357,3904,460,28024,23171,38595,445
24844,16823,10757,26812,32934,33679,7834,12386,32836,3712,20951,23755,1534,27515,33899,13026,32227,6357,19358,38169,16325,18797,2059,34026,39422,30444,28830,36488,9026,19032,21570,7161,7523,2680,7987,16705,14243,22441,34583,29323,10124,327,8285,22994,1957,20700,18565,28597,21929,37157
5565,41251,20571,36882,26721,3645,30303,15013,38037,21716,21838,29021,83,4937,15512,26996,11802,19950,17105,26570,5378,25177,41285,22442,36612,5589,13038,11854,34369,10682,29801,34478,29755,5582,37592,20845,11939,26794,8363,33822,39280,9003,5473,10277,2312,16130,1448,21600,13710,16157
24182,21215,34194,14067,10124,2409,28830,6874,19436,23845,16986,14335,402,2431,36245,9884,14299,34414,31529,14458,14477,7266,34262,16134,34204,34183,30222,9688,30340,28095,28004,13012,16701,13910,41812,24484,16733,6416,35942,35136,13298,30575,20830,41754,30537,20859,16809,35013,1457,34982
16120,33162,27337,33218,18931,3630,8098,1994,23491,40962,21400,3664,40955,39896,27148,27128,13759,7890,27081,13793,3726,19065,398,13542,13486,8366,38365,41516,13067,8841,907,17277,32605,32633,8723,2162,21286,23279,13307,21611,13326,8539,27572,27553,8433,13422,8383,2049,8604,7795
529,39458,10897,38616,38200,8804,23743,6273,9832,26807,13397,35968,41876,15086,25189,7545,19592,13443,32356,40890,16349,24486,24454,2394,28564,37412,2456,35180,2425,35164,35155,2454,16197,33245,24602,16021,6700,41745,41017,25037,11022,24994,24957,6606,6588,39101,10957,8782,15747,15767
24431,19028,19004,5001,18909,18907,33607,33641,33679,33688,1865,33714,33715,18797,18775,4984,18765,18722,33814,33822,33828,18716,18653,18646,33864,5064,5065,33879,33887,18599,18565,33771,5084,19087,19106,33283,33326,19401,33327,1939,1937,33333,19380,19370,33338,19358,19357,33353,19335,33517
8940,20789,11105,23857,22857,38839,3825,23037,31480,18832,3535,9347,5541,12362,39453,8917,10946,36590,31782,8430,29917,23409,37622,16632,29886,6619,37640,23431,37646,23451,29866,23458,29846,16582,16581,29840,5149,1869,37639,29927,37576,10759,7991,30080,23239,5060,7977,37449,5070,16793
2626,15568,23595,30481,36929,24694,21561,39707,33685,23698,35106,6753,26406,2388,25865,20743,668,5384,28123,2140,24178,29352,9480,33419,28989,28072,12819,5609,31208,4679,215,8882,18254,14252,16958,22606,3351,12942,14882,16943,20690,2522,29028,31728,35130,20032,29913,28900,14468,5660
